movies_name,movies_genre,movies_release_date,movies_run_time,movies_poster,movies_poster_url,movies_director,movies_starring_name
Seriously Single,Comedy,31-Jul-20,"1 hour, 47 min.",https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Seriously_Single_%28film%29.jpg/220px-Seriously_Single_%28film%29.jpg,https://en.wikipedia.org/wiki/File:Seriously_Single_(film).jpg,N/A,Fulu Mugovhani as Dineo
Seriously Single,Comedy,31-Jul-20,"1 hour, 47 min.",https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Seriously_Single_%28film%29.jpg/220px-Seriously_Single_%28film%29.jpg,https://en.wikipedia.org/wiki/File:Seriously_Single_(film).jpg,N/A,Tumi Morake as Noni
Seriously Single,Comedy,31-Jul-20,"1 hour, 47 min.",https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Seriously_Single_%28film%29.jpg/220px-Seriously_Single_%28film%29.jpg,https://en.wikipedia.org/wiki/File:Seriously_Single_(film).jpg,N/A,Bohang Moeko as Lunga
Seriously Single,Comedy,31-Jul-20,"1 hour, 47 min.",https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Seriously_Single_%28film%29.jpg/220px-Seriously_Single_%28film%29.jpg,https://en.wikipedia.org/wiki/File:Seriously_Single_(film).jpg,N/A,Yonda Thomas as Max
Seriously Single,Comedy,31-Jul-20,"1 hour, 47 min.",https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Seriously_Single_%28film%29.jpg/220px-Seriously_Single_%28film%29.jpg,https://en.wikipedia.org/wiki/File:Seriously_Single_(film).jpg,N/A,Tiffany Barbuzano as Pam
Seriously Single,Comedy,31-Jul-20,"1 hour, 47 min.",https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Seriously_Single_%28film%29.jpg/220px-Seriously_Single_%28film%29.jpg,https://en.wikipedia.org/wiki/File:Seriously_Single_(film).jpg,N/A,Lihle Dhlomo as Gugu
Seriously Single,Comedy,31-Jul-20,"1 hour, 47 min.",https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Seriously_Single_%28film%29.jpg/220px-Seriously_Single_%28film%29.jpg,https://en.wikipedia.org/wiki/File:Seriously_Single_(film).jpg,N/A,Craig Jackson as Nick
Seriously Single,Comedy,31-Jul-20,"1 hour, 47 min.",https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Seriously_Single_%28film%29.jpg/220px-Seriously_Single_%28film%29.jpg,https://en.wikipedia.org/wiki/File:Seriously_Single_(film).jpg,N/A,Connie Chiume as Dineo's Mom
Seriously Single,Comedy,31-Jul-20,"1 hour, 47 min.",https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Seriously_Single_%28film%29.jpg/220px-Seriously_Single_%28film%29.jpg,https://en.wikipedia.org/wiki/File:Seriously_Single_(film).jpg,N/A,Wayne Van Rooyen as Timothy
Seriously Single,Comedy,31-Jul-20,"1 hour, 47 min.",https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Seriously_Single_%28film%29.jpg/220px-Seriously_Single_%28film%29.jpg,https://en.wikipedia.org/wiki/File:Seriously_Single_(film).jpg,N/A,Thabo Malema as Delivery Man
Seriously Single,Comedy,31-Jul-20,"1 hour, 47 min.",https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Seriously_Single_%28film%29.jpg/220px-Seriously_Single_%28film%29.jpg,https://en.wikipedia.org/wiki/File:Seriously_Single_(film).jpg,N/A,Mpho Osei Tutu as Hotel Receptionist
Seriously Single,Comedy,31-Jul-20,"1 hour, 47 min.",https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Seriously_Single_%28film%29.jpg/220px-Seriously_Single_%28film%29.jpg,https://en.wikipedia.org/wiki/File:Seriously_Single_(film).jpg,N/A,Mthunzi Ntoyi as Security Guard
Seriously Single,Comedy,31-Jul-20,"1 hour, 47 min.",https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Seriously_Single_%28film%29.jpg/220px-Seriously_Single_%28film%29.jpg,https://en.wikipedia.org/wiki/File:Seriously_Single_(film).jpg,N/A,Kabomo Vilakazi as Pastor
Seriously Single,Comedy,31-Jul-20,"1 hour, 47 min.",https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Seriously_Single_%28film%29.jpg/220px-Seriously_Single_%28film%29.jpg,https://en.wikipedia.org/wiki/File:Seriously_Single_(film).jpg,N/A,DJ Fresh as Himself
Seriously Single,Comedy,31-Jul-20,"1 hour, 47 min.",https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Seriously_Single_%28film%29.jpg/220px-Seriously_Single_%28film%29.jpg,https://en.wikipedia.org/wiki/File:Seriously_Single_(film).jpg,N/A,Katleho Ramaphakela as Tebza
Seriously Single,Comedy,31-Jul-20,"1 hour, 47 min.",https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Seriously_Single_%28film%29.jpg/220px-Seriously_Single_%28film%29.jpg,https://en.wikipedia.org/wiki/File:Seriously_Single_(film).jpg,N/A,Mojak Lehoko as Club Guy
Raat Akeli Hai,Thriller,31-Jul-20,"2 hours, 29 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/Raat_Akeli_Hai_film_poster.jpg/220px-Raat_Akeli_Hai_film_poster.jpg,https://en.wikipedia.org/wiki/File:Raat_Akeli_Hai_film_poster.jpg,N/A,Nawazuddin Siddiqui
Raat Akeli Hai,Thriller,31-Jul-20,"2 hours, 29 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/Raat_Akeli_Hai_film_poster.jpg/220px-Raat_Akeli_Hai_film_poster.jpg,https://en.wikipedia.org/wiki/File:Raat_Akeli_Hai_film_poster.jpg,N/A,Radhika Apte
Raat Akeli Hai,Thriller,31-Jul-20,"2 hours, 29 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/Raat_Akeli_Hai_film_poster.jpg/220px-Raat_Akeli_Hai_film_poster.jpg,https://en.wikipedia.org/wiki/File:Raat_Akeli_Hai_film_poster.jpg,N/A,Shweta Tripathi
Raat Akeli Hai,Thriller,31-Jul-20,"2 hours, 29 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/Raat_Akeli_Hai_film_poster.jpg/220px-Raat_Akeli_Hai_film_poster.jpg,https://en.wikipedia.org/wiki/File:Raat_Akeli_Hai_film_poster.jpg,N/A,Tigmanshu Dhulia
Raat Akeli Hai,Thriller,31-Jul-20,"2 hours, 29 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/Raat_Akeli_Hai_film_poster.jpg/220px-Raat_Akeli_Hai_film_poster.jpg,https://en.wikipedia.org/wiki/File:Raat_Akeli_Hai_film_poster.jpg,N/A,Shivani Raghuvanshi
Raat Akeli Hai,Thriller,31-Jul-20,"2 hours, 29 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/Raat_Akeli_Hai_film_poster.jpg/220px-Raat_Akeli_Hai_film_poster.jpg,https://en.wikipedia.org/wiki/File:Raat_Akeli_Hai_film_poster.jpg,N/A,Aditya Srivastava
Raat Akeli Hai,Thriller,31-Jul-20,"2 hours, 29 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/Raat_Akeli_Hai_film_poster.jpg/220px-Raat_Akeli_Hai_film_poster.jpg,https://en.wikipedia.org/wiki/File:Raat_Akeli_Hai_film_poster.jpg,N/A,Padmavati Rao
Raat Akeli Hai,Thriller,31-Jul-20,"2 hours, 29 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/Raat_Akeli_Hai_film_poster.jpg/220px-Raat_Akeli_Hai_film_poster.jpg,https://en.wikipedia.org/wiki/File:Raat_Akeli_Hai_film_poster.jpg,N/A,Ila Arun
Raat Akeli Hai,Thriller,31-Jul-20,"2 hours, 29 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/Raat_Akeli_Hai_film_poster.jpg/220px-Raat_Akeli_Hai_film_poster.jpg,https://en.wikipedia.org/wiki/File:Raat_Akeli_Hai_film_poster.jpg,N/A,Swanand Kirkire
Work It,Dance,7-Aug-20,"1 hour, 33 min.",https://upload.wikimedia.org/wikipedia/en/6/6c/Work_It_film_poster.png,https://en.wikipedia.org/wiki/File:Work_It_film_poster.png,N/A,Sabrina Carpenter
Work It,Dance,7-Aug-20,"1 hour, 33 min.",https://upload.wikimedia.org/wikipedia/en/6/6c/Work_It_film_poster.png,https://en.wikipedia.org/wiki/File:Work_It_film_poster.png,N/A,Liza Koshy
Work It,Dance,7-Aug-20,"1 hour, 33 min.",https://upload.wikimedia.org/wikipedia/en/6/6c/Work_It_film_poster.png,https://en.wikipedia.org/wiki/File:Work_It_film_poster.png,N/A,Keiynan Lonsdale
Work It,Dance,7-Aug-20,"1 hour, 33 min.",https://upload.wikimedia.org/wikipedia/en/6/6c/Work_It_film_poster.png,https://en.wikipedia.org/wiki/File:Work_It_film_poster.png,N/A,Michelle Buteau
Work It,Dance,7-Aug-20,"1 hour, 33 min.",https://upload.wikimedia.org/wikipedia/en/6/6c/Work_It_film_poster.png,https://en.wikipedia.org/wiki/File:Work_It_film_poster.png,N/A,Jordan Fisher
Work It,Dance,7-Aug-20,"1 hour, 33 min.",https://upload.wikimedia.org/wikipedia/en/6/6c/Work_It_film_poster.png,https://en.wikipedia.org/wiki/File:Work_It_film_poster.png,N/A,Jayne Eastwood
Work It,Dance,7-Aug-20,"1 hour, 33 min.",https://upload.wikimedia.org/wikipedia/en/6/6c/Work_It_film_poster.png,https://en.wikipedia.org/wiki/File:Work_It_film_poster.png,N/A,Naomi Snieckus
Gunjan Saxena: The Kargil Girl,Drama,12-Aug-20,"1 hour, 52 min.",https://upload.wikimedia.org/wikipedia/en/thumb/4/49/Gunjan_Saxena_poster.jpg/220px-Gunjan_Saxena_poster.jpg,https://en.wikipedia.org/wiki/File:Gunjan_Saxena_poster.jpg,N/A,Janhvi Kapoor
Gunjan Saxena: The Kargil Girl,Drama,12-Aug-20,"1 hour, 52 min.",https://upload.wikimedia.org/wikipedia/en/thumb/4/49/Gunjan_Saxena_poster.jpg/220px-Gunjan_Saxena_poster.jpg,https://en.wikipedia.org/wiki/File:Gunjan_Saxena_poster.jpg,N/A,Gunjan Saxena
Gunjan Saxena: The Kargil Girl,Drama,12-Aug-20,"1 hour, 52 min.",https://upload.wikimedia.org/wikipedia/en/thumb/4/49/Gunjan_Saxena_poster.jpg/220px-Gunjan_Saxena_poster.jpg,https://en.wikipedia.org/wiki/File:Gunjan_Saxena_poster.jpg,N/A,Pankaj Tripathi
Gunjan Saxena: The Kargil Girl,Drama,12-Aug-20,"1 hour, 52 min.",https://upload.wikimedia.org/wikipedia/en/thumb/4/49/Gunjan_Saxena_poster.jpg/220px-Gunjan_Saxena_poster.jpg,https://en.wikipedia.org/wiki/File:Gunjan_Saxena_poster.jpg,N/A,Angad Bedi
Gunjan Saxena: The Kargil Girl,Drama,12-Aug-20,"1 hour, 52 min.",https://upload.wikimedia.org/wikipedia/en/thumb/4/49/Gunjan_Saxena_poster.jpg/220px-Gunjan_Saxena_poster.jpg,https://en.wikipedia.org/wiki/File:Gunjan_Saxena_poster.jpg,N/A,Ayesha Raza Mishra
Gunjan Saxena: The Kargil Girl,Drama,12-Aug-20,"1 hour, 52 min.",https://upload.wikimedia.org/wikipedia/en/thumb/4/49/Gunjan_Saxena_poster.jpg/220px-Gunjan_Saxena_poster.jpg,https://en.wikipedia.org/wiki/File:Gunjan_Saxena_poster.jpg,N/A,Manav Vij
Gunjan Saxena: The Kargil Girl,Drama,12-Aug-20,"1 hour, 52 min.",https://upload.wikimedia.org/wikipedia/en/thumb/4/49/Gunjan_Saxena_poster.jpg/220px-Gunjan_Saxena_poster.jpg,https://en.wikipedia.org/wiki/File:Gunjan_Saxena_poster.jpg,N/A,Vineet Kumar Singh
Gunjan Saxena: The Kargil Girl,Drama,12-Aug-20,"1 hour, 52 min.",https://upload.wikimedia.org/wikipedia/en/thumb/4/49/Gunjan_Saxena_poster.jpg/220px-Gunjan_Saxena_poster.jpg,https://en.wikipedia.org/wiki/File:Gunjan_Saxena_poster.jpg,N/A,Chandan K Anand
Project Power,Superhero,14-Aug-20,"1 hour, 53 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Project_Power_poster.jpeg/220px-Project_Power_poster.jpeg,https://en.wikipedia.org/wiki/File:Project_Power_poster.jpeg,Henry Joost and Ariel Schulman,Jamie Foxx
Project Power,Superhero,14-Aug-20,"1 hour, 53 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Project_Power_poster.jpeg/220px-Project_Power_poster.jpeg,https://en.wikipedia.org/wiki/File:Project_Power_poster.jpeg,Henry Joost and Ariel Schulman,Joseph Gordon-Levitt
Project Power,Superhero,14-Aug-20,"1 hour, 53 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Project_Power_poster.jpeg/220px-Project_Power_poster.jpeg,https://en.wikipedia.org/wiki/File:Project_Power_poster.jpeg,Henry Joost and Ariel Schulman,Dominique Fishback
Project Power,Superhero,14-Aug-20,"1 hour, 53 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Project_Power_poster.jpeg/220px-Project_Power_poster.jpeg,https://en.wikipedia.org/wiki/File:Project_Power_poster.jpeg,Henry Joost and Ariel Schulman,Colson Baker
Project Power,Superhero,14-Aug-20,"1 hour, 53 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Project_Power_poster.jpeg/220px-Project_Power_poster.jpeg,https://en.wikipedia.org/wiki/File:Project_Power_poster.jpeg,Henry Joost and Ariel Schulman,Rodrigo Santoro
Project Power,Superhero,14-Aug-20,"1 hour, 53 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Project_Power_poster.jpeg/220px-Project_Power_poster.jpeg,https://en.wikipedia.org/wiki/File:Project_Power_poster.jpeg,Henry Joost and Ariel Schulman,Amy Landecker
Project Power,Superhero,14-Aug-20,"1 hour, 53 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Project_Power_poster.jpeg/220px-Project_Power_poster.jpeg,https://en.wikipedia.org/wiki/File:Project_Power_poster.jpeg,Henry Joost and Ariel Schulman,Allen Maldonado
Project Power,Superhero,14-Aug-20,"1 hour, 53 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Project_Power_poster.jpeg/220px-Project_Power_poster.jpeg,https://en.wikipedia.org/wiki/File:Project_Power_poster.jpeg,Henry Joost and Ariel Schulman,Kyanna Simone Simpson
Project Power,Superhero,14-Aug-20,"1 hour, 53 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Project_Power_poster.jpeg/220px-Project_Power_poster.jpeg,https://en.wikipedia.org/wiki/File:Project_Power_poster.jpeg,Henry Joost and Ariel Schulman,Andrene Ward-Hammond
Project Power,Superhero,14-Aug-20,"1 hour, 53 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Project_Power_poster.jpeg/220px-Project_Power_poster.jpeg,https://en.wikipedia.org/wiki/File:Project_Power_poster.jpeg,Henry Joost and Ariel Schulman,Courtney B. Vance
Project Power,Superhero,14-Aug-20,"1 hour, 53 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Project_Power_poster.jpeg/220px-Project_Power_poster.jpeg,https://en.wikipedia.org/wiki/File:Project_Power_poster.jpeg,Henry Joost and Ariel Schulman,Casey Neistat
Project Power,Superhero,14-Aug-20,"1 hour, 53 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Project_Power_poster.jpeg/220px-Project_Power_poster.jpeg,https://en.wikipedia.org/wiki/File:Project_Power_poster.jpeg,Henry Joost and Ariel Schulman,Jim Klock
Project Power,Superhero,14-Aug-20,"1 hour, 53 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Project_Power_poster.jpeg/220px-Project_Power_poster.jpeg,https://en.wikipedia.org/wiki/File:Project_Power_poster.jpeg,Henry Joost and Ariel Schulman,Luke Hawx
Project Power,Superhero,14-Aug-20,"1 hour, 53 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Project_Power_poster.jpeg/220px-Project_Power_poster.jpeg,https://en.wikipedia.org/wiki/File:Project_Power_poster.jpeg,Henry Joost and Ariel Schulman,Janet Nguyen
Project Power,Superhero,14-Aug-20,"1 hour, 53 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Project_Power_poster.jpeg/220px-Project_Power_poster.jpeg,https://en.wikipedia.org/wiki/File:Project_Power_poster.jpeg,Henry Joost and Ariel Schulman,Rose Bianco
Project Power,Superhero,14-Aug-20,"1 hour, 53 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Project_Power_poster.jpeg/220px-Project_Power_poster.jpeg,https://en.wikipedia.org/wiki/File:Project_Power_poster.jpeg,Henry Joost and Ariel Schulman,Tait Fletcher
Project Power,Superhero,14-Aug-20,"1 hour, 53 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Project_Power_poster.jpeg/220px-Project_Power_poster.jpeg,https://en.wikipedia.org/wiki/File:Project_Power_poster.jpeg,Henry Joost and Ariel Schulman,Yoshi Sudarso
Project Power,Superhero,14-Aug-20,"1 hour, 53 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Project_Power_poster.jpeg/220px-Project_Power_poster.jpeg,https://en.wikipedia.org/wiki/File:Project_Power_poster.jpeg,Henry Joost and Ariel Schulman,Jane Chika Oranika
Project Power,Superhero,14-Aug-20,"1 hour, 53 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Project_Power_poster.jpeg/220px-Project_Power_poster.jpeg,https://en.wikipedia.org/wiki/File:Project_Power_poster.jpeg,Henry Joost and Ariel Schulman,Jazzy De Lisser
Project Power,Superhero,14-Aug-20,"1 hour, 53 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Project_Power_poster.jpeg/220px-Project_Power_poster.jpeg,https://en.wikipedia.org/wiki/File:Project_Power_poster.jpeg,Henry Joost and Ariel Schulman,Cory Demeyers
Project Power,Superhero,14-Aug-20,"1 hour, 53 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Project_Power_poster.jpeg/220px-Project_Power_poster.jpeg,https://en.wikipedia.org/wiki/File:Project_Power_poster.jpeg,Henry Joost and Ariel Schulman,Azhar Khan
Fearless,Animation,14-Aug-20,"1 hour, 29 min.",https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Fearless_%282020_film%29.jpg/220px-Fearless_%282020_film%29.jpg,https://en.wikipedia.org/wiki/File:Fearless_(2020_film).jpg,Cory Edwards,Yara Shahidi
Fearless,Animation,14-Aug-20,"1 hour, 29 min.",https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Fearless_%282020_film%29.jpg/220px-Fearless_%282020_film%29.jpg,https://en.wikipedia.org/wiki/File:Fearless_(2020_film).jpg,Cory Edwards,Miles Robbins
Fearless,Animation,14-Aug-20,"1 hour, 29 min.",https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Fearless_%282020_film%29.jpg/220px-Fearless_%282020_film%29.jpg,https://en.wikipedia.org/wiki/File:Fearless_(2020_film).jpg,Cory Edwards,Miguel J. Pimentel
Fearless,Animation,14-Aug-20,"1 hour, 29 min.",https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Fearless_%282020_film%29.jpg/220px-Fearless_%282020_film%29.jpg,https://en.wikipedia.org/wiki/File:Fearless_(2020_film).jpg,Cory Edwards,Jadakiss
Fearless,Animation,14-Aug-20,"1 hour, 29 min.",https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Fearless_%282020_film%29.jpg/220px-Fearless_%282020_film%29.jpg,https://en.wikipedia.org/wiki/File:Fearless_(2020_film).jpg,Cory Edwards,Tom Kenny
Fearless,Animation,14-Aug-20,"1 hour, 29 min.",https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Fearless_%282020_film%29.jpg/220px-Fearless_%282020_film%29.jpg,https://en.wikipedia.org/wiki/File:Fearless_(2020_film).jpg,Cory Edwards,Angie Martinez
Fearless,Animation,14-Aug-20,"1 hour, 29 min.",https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Fearless_%282020_film%29.jpg/220px-Fearless_%282020_film%29.jpg,https://en.wikipedia.org/wiki/File:Fearless_(2020_film).jpg,Cory Edwards,Harland Williams
Fearless,Animation,14-Aug-20,"1 hour, 29 min.",https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Fearless_%282020_film%29.jpg/220px-Fearless_%282020_film%29.jpg,https://en.wikipedia.org/wiki/File:Fearless_(2020_film).jpg,Cory Edwards,Fat Joe
Fearless,Animation,14-Aug-20,"1 hour, 29 min.",https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Fearless_%282020_film%29.jpg/220px-Fearless_%282020_film%29.jpg,https://en.wikipedia.org/wiki/File:Fearless_(2020_film).jpg,Cory Edwards,Dwyane Wade
Fearless,Animation,14-Aug-20,"1 hour, 29 min.",https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Fearless_%282020_film%29.jpg/220px-Fearless_%282020_film%29.jpg,https://en.wikipedia.org/wiki/File:Fearless_(2020_film).jpg,Cory Edwards,Gabrielle Union
Fearless,Animation,14-Aug-20,"1 hour, 29 min.",https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Fearless_%282020_film%29.jpg/220px-Fearless_%282020_film%29.jpg,https://en.wikipedia.org/wiki/File:Fearless_(2020_film).jpg,Cory Edwards,Susan Sarandon
Crazy Awesome Teachers,Comedy-drama,17-Aug-20,"1 hour, 41 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Crazy_Awesome_Teachers.jpg/220px-Crazy_Awesome_Teachers.jpg,https://en.wikipedia.org/wiki/File:Crazy_Awesome_Teachers.jpg,N/A,Gading Marten
Crazy Awesome Teachers,Comedy-drama,17-Aug-20,"1 hour, 41 min.",https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Crazy_Awesome_Teachers.jpg/220px-Crazy_Awesome_Teachers.jpg,https://en.wikipedia.org/wiki/File:Crazy_Awesome_Teachers.jpg,N/A,Dian Sastrowardoyo
The Crimes That Bind,Crime drama,20-Aug-20,"1 hour, 39 min.",https://upload.wikimedia.org/wikipedia/en/thumb/0/00/The_Crimes_That_Bind_%282020_film%29.jpg/220px-The_Crimes_That_Bind_%282020_film%29.jpg,https://en.wikipedia.org/wiki/File:The_Crimes_That_Bind_(2020_film).jpg,N/A,Cecilia Roth
The Crimes That Bind,Crime drama,20-Aug-20,"1 hour, 39 min.",https://upload.wikimedia.org/wikipedia/en/thumb/0/00/The_Crimes_That_Bind_%282020_film%29.jpg/220px-The_Crimes_That_Bind_%282020_film%29.jpg,https://en.wikipedia.org/wiki/File:The_Crimes_That_Bind_(2020_film).jpg,N/A,Miguel Ángel Solá
The Crimes That Bind,Crime drama,20-Aug-20,"1 hour, 39 min.",https://upload.wikimedia.org/wikipedia/en/thumb/0/00/The_Crimes_That_Bind_%282020_film%29.jpg/220px-The_Crimes_That_Bind_%282020_film%29.jpg,https://en.wikipedia.org/wiki/File:The_Crimes_That_Bind_(2020_film).jpg,N/A,Sofía Gala Castiglione
The Crimes That Bind,Crime drama,20-Aug-20,"1 hour, 39 min.",https://upload.wikimedia.org/wikipedia/en/thumb/0/00/The_Crimes_That_Bind_%282020_film%29.jpg/220px-The_Crimes_That_Bind_%282020_film%29.jpg,https://en.wikipedia.org/wiki/File:The_Crimes_That_Bind_(2020_film).jpg,N/A,Paola Barrientos
The Crimes That Bind,Crime drama,20-Aug-20,"1 hour, 39 min.",https://upload.wikimedia.org/wikipedia/en/thumb/0/00/The_Crimes_That_Bind_%282020_film%29.jpg/220px-The_Crimes_That_Bind_%282020_film%29.jpg,https://en.wikipedia.org/wiki/File:The_Crimes_That_Bind_(2020_film).jpg,N/A,Alisa Reyes
The Sleepover,Comedy,21-Aug-20,"1 hour, 43 min.",https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/The_Sleepover_poster.jpg/220px-The_Sleepover_poster.jpg,https://en.wikipedia.org/wiki/File:The_Sleepover_poster.jpg,Trish Sie,Sadie Stanley
The Sleepover,Comedy,21-Aug-20,"1 hour, 43 min.",https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/The_Sleepover_poster.jpg/220px-The_Sleepover_poster.jpg,https://en.wikipedia.org/wiki/File:The_Sleepover_poster.jpg,Trish Sie,Ken Marino
The Sleepover,Comedy,21-Aug-20,"1 hour, 43 min.",https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/The_Sleepover_poster.jpg/220px-The_Sleepover_poster.jpg,https://en.wikipedia.org/wiki/File:The_Sleepover_poster.jpg,Trish Sie,Cree Cicchino
The Sleepover,Comedy,21-Aug-20,"1 hour, 43 min.",https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/The_Sleepover_poster.jpg/220px-The_Sleepover_poster.jpg,https://en.wikipedia.org/wiki/File:The_Sleepover_poster.jpg,Trish Sie,Karla Souza
The Sleepover,Comedy,21-Aug-20,"1 hour, 43 min.",https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/The_Sleepover_poster.jpg/220px-The_Sleepover_poster.jpg,https://en.wikipedia.org/wiki/File:The_Sleepover_poster.jpg,Trish Sie,Enuka Okuma
The Sleepover,Comedy,21-Aug-20,"1 hour, 43 min.",https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/The_Sleepover_poster.jpg/220px-The_Sleepover_poster.jpg,https://en.wikipedia.org/wiki/File:The_Sleepover_poster.jpg,Trish Sie,Erik Griffin
The Sleepover,Comedy,21-Aug-20,"1 hour, 43 min.",https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/The_Sleepover_poster.jpg/220px-The_Sleepover_poster.jpg,https://en.wikipedia.org/wiki/File:The_Sleepover_poster.jpg,Trish Sie,Joe Manganiello
The Sleepover,Comedy,21-Aug-20,"1 hour, 43 min.",https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/The_Sleepover_poster.jpg/220px-The_Sleepover_poster.jpg,https://en.wikipedia.org/wiki/File:The_Sleepover_poster.jpg,Trish Sie,Malin Åkerman
Class of '83,Drama,21-Aug-20,"1 hour, 38 min.",https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Class_of_%2783_film_poster.jpg/220px-Class_of_%2783_film_poster.jpg,https://en.wikipedia.org/wiki/File:Class_of_%2783_film_poster.jpg,N/A,Bobby Deol
Class of '83,Drama,21-Aug-20,"1 hour, 38 min.",https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Class_of_%2783_film_poster.jpg/220px-Class_of_%2783_film_poster.jpg,https://en.wikipedia.org/wiki/File:Class_of_%2783_film_poster.jpg,N/A,Anup Soni
Class of '83,Drama,21-Aug-20,"1 hour, 38 min.",https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Class_of_%2783_film_poster.jpg/220px-Class_of_%2783_film_poster.jpg,https://en.wikipedia.org/wiki/File:Class_of_%2783_film_poster.jpg,N/A,Joy Sengupta
Class of '83,Drama,21-Aug-20,"1 hour, 38 min.",https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Class_of_%2783_film_poster.jpg/220px-Class_of_%2783_film_poster.jpg,https://en.wikipedia.org/wiki/File:Class_of_%2783_film_poster.jpg,N/A,Vishwajeet Pradhan
Dark Forces,Thriller,21-Aug-20,"1 hour, 21 min.",https://upload.wikimedia.org/wikipedia/en/thumb/9/90/Dark_Forces_%282020_film%29.jpg/220px-Dark_Forces_%282020_film%29.jpg,https://en.wikipedia.org/wiki/File:Dark_Forces_(2020_film).jpg,N/A,Mauricio Aspe
